city,name,img,building_page-href,height,date_start,date_end,floors,tags,description
Sendai,AER,http://skyscraperpage.com/diagrams/images/22109.gif,http://skyscraperpage.com/cities/?buildingID=27654,477 ft,1995,1998,31,Building Uses - office - government - observation - restaurant - retail; Structural Types - highrise,"Description
Architect: Sendai Bureau of Urban Redevelopment, Oka Sekkei

Structural: Fujita



-Tallest Building in Sendai, Miyagi, and Tohoku.



-Built as a part of the redevelopment of the west side of Sendai station.



Floors 1-4 are retail businesses

Floors 5-7 are government offices

Floors 8-30 are commercial businesses

Floor 31 includes a free observation deck and the restaurant Heichinro

"
Sendai,Sendai Energy Square,http://skyscraperpage.com/diagrams/images/42090.gif,http://skyscraperpage.com/cities/?buildingID=27655,486 ft,null,2002,28,Building Uses - office; Structural Types - highrise - landing pad,"Description
Architect: Nikken Sekkei

Structural: Kajima Corporation, Maeda Corporation, Toda Corporation, Senken Kogyo Co., Ltd., Hashimoto Construction Co., Ltd., Fukamatsu



- Headquarters of Tohoku Electric Power

"
Sendai,NTT DoCoMo Tohoku Building,http://skyscraperpage.com/diagrams/images/64257.gif,http://skyscraperpage.com/cities/?buildingID=37199,492 ft,2001,2004,21,Building Uses - office - communication; Structural Types - highrise; Architectural Style - postmodern,"Description
Architect: NTT Facilities

Structural: Kajima Corporation, Taisei Corporation, Fujita, Daiichi Hyutecc Corporation, Ando Corporation

"
Sendai,Sumitomo Seimei Sendai Chuo Building,http://skyscraperpage.com/diagrams/images/45548.gif,http://skyscraperpage.com/cities/?buildingID=37200,564 ft,null,1989,31,Building Uses - office; Structural Types - highrise,"Description
Architect: Nikken Sekkei Ltd.

Structural: Kumagai Gumi Co., Ltd.



- This was Sendai's first tall skyscraper, and, including the antenna, can still be considered the tallest in Tohoku.

"
Sendai,Sendai Trust Tower,http://skyscraperpage.com/diagrams/images/64258.gif,http://skyscraperpage.com/cities/?buildingID=66827,591 ft,2007,2010,37,Building Uses - mixed use - hotel - office - retail; Structural Types - highrise,
Tokyo,Otemachi Building,http://skyscraperpage.com/diagrams/images/80511.gif,http://skyscraperpage.com/cities/?buildingID=63126,128 ft,null,1958,9,Building Uses - office; Structural Types - highrise,"Description
Architect: Mitsubishi Jisho

Structural: Taisei Corporation

"
Tokyo,Shimbashi Yamane Building,http://skyscraperpage.com/diagrams/images/87441.gif,http://skyscraperpage.com/cities/?buildingID=40950,134 ft,null,1988,9,Building Uses - office; Structural Types - highrise,
Tokyo,Kokusai Building,http://skyscraperpage.com/diagrams/images/87026.gif,http://skyscraperpage.com/cities/?buildingID=57195,138 ft,null,1966,9,Building Uses - mixed use - office - retail; Structural Types - highrise,"Description
Architect: Mitsubishi Jisho Sekkei

Structural: Obayashi Group



- This building is structurally the same building as the Imperial Garden Theater, but is managed as a different building.

"
Tokyo,Sumitomo Higashi-Shimbashi Building 3,http://skyscraperpage.com/diagrams/images/87475.gif,http://skyscraperpage.com/cities/?buildingID=40953,139 ft,null,1985,9,Building Uses - office; Structural Types - highrise,
Tokyo,MEXT Building,http://skyscraperpage.com/diagrams/images/87100.gif,http://skyscraperpage.com/cities/?buildingID=80130,141 ft,null,1964,10,Building Uses - office - government; Structural Types - highrise,
Tokyo,Marunouchi-Nakadori Building,http://skyscraperpage.com/diagrams/images/87101.gif,http://skyscraperpage.com/cities/?buildingID=63127,141 ft,null,1971,10,Building Uses - office; Structural Types - highrise,"Description
Architect: Mitsubishi Jisho

Structural: Obayashi Corporation, Kandenko, Daiichi Kogyo Co. Ltd., Shinryo Corporation, Saikyu Kogyo Co. Ltd.

"
Tokyo,Shin-Kokusai Building,http://skyscraperpage.com/diagrams/images/87098.gif,http://skyscraperpage.com/cities/?buildingID=57197,141 ft,null,1965,9,Building Uses - mixed use - office - retail; Structural Types - highrise,"Description
Architect: Mitsubishi Jisho Sekkei

Structural: Taisei Corporation

"
Tokyo,Sumitomo Realty Shiba Building 3,http://skyscraperpage.com/diagrams/images/87485.gif,http://skyscraperpage.com/cities/?buildingID=40958,144 ft,null,1992,9,Building Uses - office; Structural Types - highrise,
Tokyo,Akasaka DS Building,http://skyscraperpage.com/diagrams/images/87498.gif,http://skyscraperpage.com/cities/?buildingID=40957,147 ft,null,1992,10,Building Uses - office; Structural Types - highrise,
Tokyo,Shimbashi Sumitomo Building,http://skyscraperpage.com/diagrams/images/87495.gif,http://skyscraperpage.com/cities/?buildingID=40951,151 ft,null,1982,11,Building Uses - office; Structural Types - highrise,
Tokyo,Nakagin Capsule Tower,http://skyscraperpage.com/diagrams/images/24655.gif,http://skyscraperpage.com/cities/?buildingID=29528,154 ft,1970,1972,13,Building Uses - hotel; Structural Types - highrise - concrete core; Architectural Style - brutalist; Materials - steel - concrete,"Description
This Metabolist building consists of a service core, with guest room capsules plugged into the side.  The capsules are a couple of cubic meters each and contain a efficiently designed room inspired by spacecraft living quarters.  



Capsule hotels, while popular in Japan for their low cost, have not caught on anywhere else.



Architect: Kisho Kurokawa

"
Tokyo,Yurakucho Building,http://skyscraperpage.com/diagrams/images/87827.gif,http://skyscraperpage.com/cities/?buildingID=57198,154 ft,null,1966,11,Building Uses - mixed use - office - retail; Structural Types - highrise,"Description
• Architect: Mitsubishi Jisho Sekkei

• Structural design: Taisei Corporation

"
Tokyo,Akasaka Daiichi Building,http://skyscraperpage.com/diagrams/images/87830.gif,http://skyscraperpage.com/cities/?buildingID=56848,157 ft,null,1979,12,Building Uses - office; Structural Types - highrise,
Tokyo,Shin-Yurakucho Building,http://skyscraperpage.com/diagrams/images/87837.gif,http://skyscraperpage.com/cities/?buildingID=57199,157 ft,null,1967,14,Building Uses - mixed use - office - retail; Structural Types - highrise,"Description
• Architect: Mitsubishi Jisho Sekkei

• Structural design: Taisei Corporation

"
Tokyo,Kishimoto Building,http://skyscraperpage.com/diagrams/images/45591.gif,http://skyscraperpage.com/cities/?buildingID=57048,164 ft,null,1980,11,Building Uses - office; Structural Types - highrise,"Description
Architect: Mitsubishi Jijo Sekkei

Structural: Takenaka Corporation, Taisei Corporation, Obayashi Group, Shimizu Corporation, Tokyu Construction

"
Tokyo,Marunouchi Mitsui Building,http://skyscraperpage.com/diagrams/images/45592.gif,http://skyscraperpage.com/cities/?buildingID=57050,164 ft,null,1981,11,Building Uses - office; Structural Types - highrise,
Tokyo,Sumitomo Realty Hibiya Building,http://skyscraperpage.com/diagrams/images/88267.gif,http://skyscraperpage.com/cities/?buildingID=40956,170 ft,null,1980,12,Building Uses - office; Structural Types - highrise,
Tokyo,Senso-ji Five Storied Pagoda,http://skyscraperpage.com/diagrams/images/34977.gif,http://skyscraperpage.com/cities/?buildingID=29731,175 ft,null,1973,null,Building Uses - religious; Structural Types - tower; Architectural Style - pagoda style; Materials - wood,"Description
This is the second tallest pagoda in Japan, following the pagoda of Toji.  It was originally constructed in 1648, but destroyed by an air raid in 1945.

"
Tokyo,Shizuoka Press and Broadcasting Center,http://skyscraperpage.com/diagrams/images/80582.gif,http://skyscraperpage.com/cities/?buildingID=106337,190 ft,null,1967,12,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - aluminium - concrete,"Description
• Architect: Kenzo Tange

"
Tokyo,Rivage Shinagawa,http://skyscraperpage.com/diagrams/images/38737.gif,http://skyscraperpage.com/cities/?buildingID=31262,197 ft,null,1993,16,Building Uses - mixed use - office - residential; Structural Types - highrise - hole,"Description
This building is made of two sections.  The north section is for office use and has 14 floors, while the south section is residential and has 16 floors.

"
Tokyo,Tokyo Sky Tree,http://skyscraperpage.com/diagrams/images/71439.gif,http://skyscraperpage.com/cities/?buildingID=36514,2080 ft,2008,2012,32,Building Uses - communication - observation; Structural Types - tower - concrete core; Architectural Style - futurism; Materials - glass - steel,"Description
• World's tallest tower since March of 2011.

• This tower will serve as a new transmission / observation tower in the Tokyo area.  It will almost double the height of the current Tokyo Tower and will be used, among other things, for High Definition TV broadcasts.

"
Tokyo,Tokyo Kaijo Building,http://skyscraperpage.com/diagrams/images/51196.gif,http://skyscraperpage.com/cities/?buildingID=36873,355 ft,null,1974,25,Building Uses - office; Structural Types - highrise,"Description
- This building was originally proposed to be approximately 150 m, but, despite there being no height restrictions around the imperial palace grounds since the late 1960s, the height was reduced when the imperial family expressed concerns that the upper floors gave too clear a view into the palace grounds.

"
Tokyo,IBM Hakozaki Building,http://skyscraperpage.com/diagrams/images/51369.gif,http://skyscraperpage.com/cities/?buildingID=37836,355 ft,null,1989,25,Building Uses - office; Structural Types - highrise,
Tokyo,Nihombashi Nomura Tower,http://skyscraperpage.com/diagrams/images/85016.gif,http://skyscraperpage.com/cities/?buildingID=63913,356 ft,2007,2009,21,Building Uses - office - retail; Structural Types - highrise,
Tokyo,Gate City Ohsaki East Tower,http://skyscraperpage.com/diagrams/images/85012.gif,http://skyscraperpage.com/cities/?buildingID=43290,357 ft,1994,1998,24,"Building Uses - office; Structural Types - highrise; Materials - glass - concrete, reinforced",
Tokyo,Gate City Ohsaki West Tower,http://skyscraperpage.com/diagrams/images/85011.gif,http://skyscraperpage.com/cities/?buildingID=30934,357 ft,null,1998,24,Building Uses - residential; Structural Types - highrise,
Tokyo,Roppongi Grand Tower Residence,http://skyscraperpage.com/diagrams/images/85017.gif,http://skyscraperpage.com/cities/?buildingID=110398,358 ft,null,2016,27,Building Uses - residential; Structural Types - highrise,
Tokyo,Hirakawacho Mori Tower,http://skyscraperpage.com/diagrams/images/68946.gif,http://skyscraperpage.com/cities/?buildingID=46937,358 ft,2007,2009,24,Building Uses - mixed use - office - residential; Structural Types - highrise,
Tokyo,Yamato Seimei Building,http://skyscraperpage.com/diagrams/images/64280.gif,http://skyscraperpage.com/cities/?buildingID=36867,359 ft,null,1984,26,Building Uses - office; Structural Types - highrise; Materials - glass - steel,
Tokyo,Shinjuku Green Tower Building,http://skyscraperpage.com/diagrams/images/10918.gif,http://skyscraperpage.com/cities/?buildingID=8483,360 ft,null,1986,29,Building Uses - office; Structural Types - highrise - landing pad,
Tokyo,Ochanomizu Sola City,http://skyscraperpage.com/diagrams/images/77520.gif,http://skyscraperpage.com/cities/?buildingID=103419,361 ft,2010,2013,23,Building Uses - office; Structural Types - highrise,
Tokyo,Mita NN Building,http://skyscraperpage.com/diagrams/images/61577.gif,http://skyscraperpage.com/cities/?buildingID=37841,361 ft,null,1995,24,Building Uses - office; Structural Types - highrise - landing pad,
Tokyo,Nittochi Nishi-Shinjuku Building,http://skyscraperpage.com/diagrams/images/10916.gif,http://skyscraperpage.com/cities/?buildingID=8480,361 ft,null,2002,23,Building Uses - office; Structural Types - highrise,
Tokyo,Tokyo Mitsubishi UFJ Bank Head Office,http://skyscraperpage.com/diagrams/images/51195.gif,http://skyscraperpage.com/cities/?buildingID=31229,363 ft,null,1980,24,Building Uses - office; Structural Types - highrise,"Description
Architect: Mitsubishi Jisho Sekkei

Structural: Takenaka Corporation, Toda Corporation, Obayashi Group

"
Tokyo,Nishi-Shinjuku Mitsui Building,http://skyscraperpage.com/diagrams/images/10920.gif,http://skyscraperpage.com/cities/?buildingID=8484,367 ft,null,1999,27,Building Uses - office; Structural Types - highrise,
Tokyo,Shin-Gofukubashi Building,http://skyscraperpage.com/diagrams/images/40001.gif,http://skyscraperpage.com/cities/?buildingID=30792,369 ft,null,1979,21,Building Uses - office; Structural Types - highrise,
Tokyo,National Center of Sciences Building,http://skyscraperpage.com/diagrams/images/80437.gif,http://skyscraperpage.com/cities/?buildingID=30937,371 ft,null,1999,23,Building Uses - office - office - science; Structural Types - highrise,
Tokyo,Midtown Tokyo East,http://skyscraperpage.com/diagrams/images/31663.gif,http://skyscraperpage.com/cities/?buildingID=32688,372 ft,2004,2007,25,Building Uses - office - parking garage - residential; Structural Types - highrise; Architectural Style - modern,"Description
Architect: Nikken Sekkei Ltd.

"
Tokyo,Trade Pier Odaiba,http://skyscraperpage.com/diagrams/images/64149.gif,http://skyscraperpage.com/cities/?buildingID=30787,374 ft,null,2001,24,Building Uses - office; Structural Types - highrise,
Tokyo,Daiba Frontier Building,http://skyscraperpage.com/diagrams/images/64150.gif,http://skyscraperpage.com/cities/?buildingID=30789,374 ft,null,1995,23,Building Uses - office; Structural Types - highrise,
Tokyo,Aoyama OM-SQUARE,http://skyscraperpage.com/diagrams/images/84714.gif,http://skyscraperpage.com/cities/?buildingID=109977,376 ft,null,2008,25,Building Uses - office; Structural Types - highrise,
Tokyo,DN Tower 21,http://skyscraperpage.com/diagrams/images/73386.gif,http://skyscraperpage.com/cities/?buildingID=36871,377 ft,null,1995,21,Building Uses - office; Structural Types - highrise,
Tokyo,Kioicho Garden Tower,http://skyscraperpage.com/diagrams/images/82699.gif,http://skyscraperpage.com/cities/?buildingID=30786,377 ft,null,1989,26,Building Uses - office; Structural Types - highrise,
Tokyo,Toranomon Kotohira Tower,http://skyscraperpage.com/diagrams/images/41478.gif,http://skyscraperpage.com/cities/?buildingID=32686,378 ft,null,2004,26,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel,"Description
Architect: Nikken Sekkei

Structural: Taisei Corporation, Hazama Corporation, Shiraishi Kensetsu



- Incorporated into the base of this building is the Kotohira Shrine, originally constructed in 1660 by Takakazu Kyogoku.  The gods enshrined within are meant to protect against the unlucky area southwest of Edo castle, where the shrine is located.

"
Tokyo,NTT DoCoMo Nakano Building,http://skyscraperpage.com/diagrams/images/82534.gif,http://skyscraperpage.com/cities/?buildingID=30784,379 ft,null,1976,21,Building Uses - office - communication; Structural Types - highrise,
Tokyo,NBF Platinum Tower,http://skyscraperpage.com/diagrams/images/77513.gif,http://skyscraperpage.com/cities/?buildingID=32685,379 ft,2002,2005,26,Building Uses - office; Structural Types - highrise,
Tokyo,Tokyo Gas Co. Headquarters,http://skyscraperpage.com/diagrams/images/33480.gif,http://skyscraperpage.com/cities/?buildingID=30747,381 ft,null,1984,27,Building Uses - office; Structural Types - highrise,
Tokyo,Sumitomo Mitsui Banking Corporation Head Office,http://skyscraperpage.com/diagrams/images/84718.gif,http://skyscraperpage.com/cities/?buildingID=109979,384 ft,null,2010,23,Building Uses - office; Structural Types - highrise,
Tokyo,Mita International Building,http://skyscraperpage.com/diagrams/images/77512.gif,http://skyscraperpage.com/cities/?buildingID=30793,386 ft,null,1975,26,Building Uses - office; Structural Types - highrise,
Tokyo,River City 21 City Front Tower,http://skyscraperpage.com/diagrams/images/77538.gif,http://skyscraperpage.com/cities/?buildingID=49195,390 ft,null,1991,31,Building Uses - residential; Structural Types - highrise,
Tokyo,River City 21 Kosha Tower Tsukuda,http://skyscraperpage.com/diagrams/images/51198.gif,http://skyscraperpage.com/cities/?buildingID=6867,390 ft,null,1990,37,Building Uses - residential; Structural Types - highrise,"Description
Architect: Nihon Sekkei

"
Tokyo,Gakushu Kenkyusha Gotanda New Headquarters,http://skyscraperpage.com/diagrams/images/77162.gif,http://skyscraperpage.com/cities/?buildingID=49745,391 ft,2006,2009,24,Building Uses - office; Structural Types - highrise,
Tokyo,Asahi-Tokai Building,http://skyscraperpage.com/diagrams/images/12775.gif,http://skyscraperpage.com/cities/?buildingID=9573,392 ft,null,1971,29,Building Uses - office; Structural Types - highrise,"Description
Architect: Nikken Sekkei

Structural: Shimizu Corporation

"
Tokyo,Panasonic Electric Works Tokyo Headquarters Building,http://skyscraperpage.com/diagrams/images/64279.gif,http://skyscraperpage.com/cities/?buildingID=7436,393 ft,2000,2004,24,Building Uses - office; Structural Types - highrise,
Tokyo,Naka-Meguro Gate Town Tower,http://skyscraperpage.com/diagrams/images/77480.gif,http://skyscraperpage.com/cities/?buildingID=30364,394 ft,null,2002,25,Building Uses - office; Structural Types - highrise,
Tokyo,Sumitomo Fudosan Shiodome Hamarikyu Building,http://skyscraperpage.com/diagrams/images/85008.gif,http://skyscraperpage.com/cities/?buildingID=55724,394 ft,2006,2009,21,Building Uses - office - conference; Structural Types - highrise,"Description
Architect: Nikken Sekkei

Structural: Taisei Corporation



Built on the site of the former Ryoshin Hamarikyu Building http://www.skyscraperpage.com/cities/?buildingID=38662

"
Tokyo,Fukoku Seimei Headquarters,http://skyscraperpage.com/diagrams/images/47201.gif,http://skyscraperpage.com/cities/?buildingID=30710,394 ft,1977,1980,29,Building Uses - office; Structural Types - highrise,
Tokyo,Coredo Nihombashi,http://skyscraperpage.com/diagrams/images/65990.gif,http://skyscraperpage.com/cities/?buildingID=30709,396 ft,2001,2004,20,Building Uses - office; Structural Types - highrise,
Tokyo,Ginza Mitsui Building,http://skyscraperpage.com/diagrams/images/85010.gif,http://skyscraperpage.com/cities/?buildingID=30783,398 ft,2003,2005,24,Building Uses - mixed use - hotel - office; Structural Types - highrise,
Tokyo,Sumitomo Fudosan Shibuya Garden Tower,http://skyscraperpage.com/diagrams/images/77483.gif,http://skyscraperpage.com/cities/?buildingID=103671,398 ft,2009,2012,24,Building Uses - office; Structural Types - highrise,
Tokyo,Keidanren Kaikan,http://skyscraperpage.com/diagrams/images/65946.gif,http://skyscraperpage.com/cities/?buildingID=44525,400 ft,2007,2009,23,Building Uses - office; Structural Types - highrise,
Tokyo,Sumitomo Shibuya First Tower,http://skyscraperpage.com/diagrams/images/85014.gif,http://skyscraperpage.com/cities/?buildingID=80022,401 ft,2008,2010,26,Building Uses - mixed use - conference - office - residential; Structural Types - highrise; Architectural Style - modern,
Tokyo,The Towers Daiba West,http://skyscraperpage.com/diagrams/images/85020.gif,http://skyscraperpage.com/cities/?buildingID=39045,401 ft,2004,2006,33,Building Uses - residential; Structural Types - highrise,
Tokyo,The Towers Daiba East,http://skyscraperpage.com/diagrams/images/85019.gif,http://skyscraperpage.com/cities/?buildingID=39044,401 ft,2004,2006,33,Building Uses - residential; Structural Types - highrise,
Tokyo,STEC Information Building,http://skyscraperpage.com/diagrams/images/12811.gif,http://skyscraperpage.com/cities/?buildingID=9605,405 ft,1989,1992,27,Building Uses - education; Structural Types - highrise,
Tokyo,Shinjuku Monolith Building,http://skyscraperpage.com/diagrams/images/14845.gif,http://skyscraperpage.com/cities/?buildingID=12625,405 ft,1988,1990,30,Building Uses - office; Structural Types - highrise - landing pad; Architectural Style - modern,
Tokyo,FUJI TV Headquarters,http://skyscraperpage.com/diagrams/images/65988.gif,http://skyscraperpage.com/cities/?buildingID=30707,405 ft,1993,1996,25,Building Uses - office - communication; Structural Types - highrise,"Description
Architect:  Kenzo Tange

"
Tokyo,Shinjuku Square Tower,http://skyscraperpage.com/diagrams/images/10919.gif,http://skyscraperpage.com/cities/?buildingID=8485,405 ft,null,1994,31,Building Uses - office; Structural Types - highrise,
Tokyo,Shinjuku L Tower,http://skyscraperpage.com/diagrams/images/23425.gif,http://skyscraperpage.com/cities/?buildingID=28749,407 ft,null,1989,31,Building Uses - office; Structural Types - highrise,
Tokyo,Tokyo Square Garden,http://skyscraperpage.com/diagrams/images/77516.gif,http://skyscraperpage.com/cities/?buildingID=103693,408 ft,null,2013,24,Building Uses - office - restaurant - retail; Structural Types - highrise,
Tokyo,Tower Residence Tokyo,http://skyscraperpage.com/diagrams/images/77139.gif,http://skyscraperpage.com/cities/?buildingID=36775,409 ft,2005,2008,37,"Building Uses - residential - retail; Structural Types - highrise; Materials - concrete, reinforced",
Tokyo,Dai Nippon Printing Ichigaya Factory Redevelopment,http://skyscraperpage.com/diagrams/images/85022.gif,http://skyscraperpage.com/cities/?buildingID=105504,410 ft,2013,2015,21,Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - modern,
Tokyo,Tennozu Central Tower,http://skyscraperpage.com/diagrams/images/12873.gif,http://skyscraperpage.com/cities/?buildingID=9684,415 ft,null,1994,27,Building Uses - office; Structural Types - highrise,
Tokyo,Shiodome Sumitomo Building,http://skyscraperpage.com/diagrams/images/61528.gif,http://skyscraperpage.com/cities/?buildingID=32672,415 ft,2002,2004,25,Building Uses - hotel; Structural Types - highrise,
Tokyo,DNP Gotanda Building,http://skyscraperpage.com/diagrams/images/77156.gif,http://skyscraperpage.com/cities/?buildingID=46045,415 ft,2004,2006,25,Building Uses - office - parking garage; Structural Types - highrise,"Description
Architect: Nihon Sekkei

Structural: Toda Corporation

"
Tokyo,Osaki West City Towers East Building,http://skyscraperpage.com/diagrams/images/66003.gif,http://skyscraperpage.com/cities/?buildingID=59152,417 ft,2006,2009,39,Building Uses - mixed use - education - office - residential - retail; Structural Types - highrise,"Description
Architect: UG Toshi Kenchiku

Structural: Shimizu Corporation, Fujita Corporation

"
Tokyo,Osaki Station West Central Area Redevelopment Project West Building,http://skyscraperpage.com/diagrams/images/66004.gif,http://skyscraperpage.com/cities/?buildingID=59151,417 ft,2006,2009,39,Building Uses - mixed use - education - office - residential - retail; Structural Types - highrise,"Description
Architect: UG Toshi Kenchiku

Structural: Shimizu Corporation, Fujita Corporation

"
Tokyo,Hibiya Kokusai Building,http://skyscraperpage.com/diagrams/images/82537.gif,http://skyscraperpage.com/cities/?buildingID=30706,417 ft,1979,1981,31,Building Uses - office; Structural Types - highrise,
Tokyo,NTT Shinjuku Head Office Building,http://skyscraperpage.com/diagrams/images/84716.gif,http://skyscraperpage.com/cities/?buildingID=28755,417 ft,1990,1995,30,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - steel - concrete,
Tokyo,River City 21 East Tower,http://skyscraperpage.com/diagrams/images/6582.gif,http://skyscraperpage.com/cities/?buildingID=6584,420 ft,1988,1991,37,Building Uses - residential; Structural Types - highrise,"Description
Architect: Nihon Sekkei

"
Tokyo,Park Court Azabu-Juban The Tower,http://skyscraperpage.com/diagrams/images/84722.gif,http://skyscraperpage.com/cities/?buildingID=46935,424 ft,2007,2010,36,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,
Tokyo,City Tower Azabu-Juban,http://skyscraperpage.com/diagrams/images/65987.gif,http://skyscraperpage.com/cities/?buildingID=46934,426 ft,2006,2009,36,Building Uses - residential; Structural Types - highrise,
Tokyo,Shinjuku Kokusai Building - Hilton Tokyo,http://skyscraperpage.com/diagrams/images/10917.gif,http://skyscraperpage.com/cities/?buildingID=8482,427 ft,null,1984,38,Building Uses - hotel; Structural Types - highrise,"Description
Architect: Mitsubishi Jijo Sekkei

Structural: Taisei Corporation, Ohki Corporation

"
Tokyo,Sunshine City Prince Hotel,http://skyscraperpage.com/diagrams/images/63869.gif,http://skyscraperpage.com/cities/?buildingID=22029,427 ft,1978,1980,37,Building Uses - hotel; Structural Types - highrise,"Description
Renovated in 2002.

"
Tokyo,Tomin Tower Shinonome,http://skyscraperpage.com/diagrams/images/20563.gif,http://skyscraperpage.com/cities/?buildingID=22028,427 ft,null,1996,36,"Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - concrete, reinforced",
Tokyo,River Harp Tower Building 2,http://skyscraperpage.com/diagrams/images/21232.gif,http://skyscraperpage.com/cities/?buildingID=22030,427 ft,null,2000,39,"Building Uses - residential; Structural Types - highrise; Materials - concrete, reinforced",
Tokyo,Shibuya Cross Tower,http://skyscraperpage.com/diagrams/images/14846.gif,http://skyscraperpage.com/cities/?buildingID=12626,430 ft,1972,1975,32,Building Uses - office; Structural Types - highrise,
Tokyo,River City 21 River Point Tower,http://skyscraperpage.com/diagrams/images/77537.gif,http://skyscraperpage.com/cities/?buildingID=6586,433 ft,null,1989,40,Building Uses - residential; Structural Types - highrise,"Description
Architect: Nihon Sekkei

"
Tokyo,NTT Data Shinagawa Building,http://skyscraperpage.com/diagrams/images/52172.gif,http://skyscraperpage.com/cities/?buildingID=28024,434 ft,2001,2003,27,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"Description
- Design Architect: NTT Power and Building Facilities

"
Tokyo,Sumitomo Realty Shiba-Koen Tower,http://skyscraperpage.com/diagrams/images/64278.gif,http://skyscraperpage.com/cities/?buildingID=30700,435 ft,null,2001,30,Building Uses - office; Structural Types - highrise,
Tokyo,Tokyo ANA Tower,http://skyscraperpage.com/diagrams/images/20599.gif,http://skyscraperpage.com/cities/?buildingID=22023,436 ft,1983,1986,36,Building Uses - hotel; Structural Types - highrise,
Tokyo,Kogakuin University Shinjuku Building,http://skyscraperpage.com/diagrams/images/12812.gif,http://skyscraperpage.com/cities/?buildingID=9606,436 ft,null,1989,29,Building Uses - education; Structural Types - highrise,
Tokyo,Shinjuku NS Building,http://skyscraperpage.com/diagrams/images/20623.gif,http://skyscraperpage.com/cities/?buildingID=22021,439 ft,1979,1982,30,Building Uses - office; Structural Types - highrise,
Tokyo,Yoyogi Seminar Tower Obelisk,http://skyscraperpage.com/diagrams/images/64276.gif,http://skyscraperpage.com/cities/?buildingID=49743,440 ft,2005,2008,26,"Building Uses - education - residential; Structural Types - highrise; Materials - concrete, reinforced","Description
Architect: Taisei Corporation

Structural: Taisei Corporation

"
Tokyo,Nakano-Sakaue Sun Bright Twin,http://skyscraperpage.com/diagrams/images/20671.gif,http://skyscraperpage.com/cities/?buildingID=22019,440 ft,null,1996,30,Building Uses - office; Structural Types - highrise; Architectural Style - modern,
Tokyo,Vanguard Tower,http://skyscraperpage.com/diagrams/images/65985.gif,http://skyscraperpage.com/cities/?buildingID=46041,442 ft,2004,2007,38,Building Uses - residential; Structural Types - highrise,
Tokyo,Chiyoda First Building West,http://skyscraperpage.com/diagrams/images/64277.gif,http://skyscraperpage.com/cities/?buildingID=29756,443 ft,2001,2004,32,Building Uses - mixed use - office - residential; Structural Types - highrise; Materials - glass - steel,"Description
Floors 1-18 contain office space and are known as Chiyoda First Building West, while floors 19-32 are residential and known as La Tour Chiyoda.

"
Tokyo,NTT DoCoMo Sumida Building,http://skyscraperpage.com/diagrams/images/68630.gif,http://skyscraperpage.com/cities/?buildingID=27347,443 ft,null,2003,27,Building Uses - office; Structural Types - highrise; Materials - steel - concrete,
Tokyo,Nippon Express Headquarters,http://skyscraperpage.com/diagrams/images/61538.gif,http://skyscraperpage.com/cities/?buildingID=7435,448 ft,2000,2003,28,Building Uses - office; Structural Types - highrise,
Tokyo,Bay Crest Tower,http://skyscraperpage.com/diagrams/images/62548.gif,http://skyscraperpage.com/cities/?buildingID=32667,448 ft,2002,2005,40,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,
Tokyo,Proud Tower Chiyoda Fujimi,http://skyscraperpage.com/diagrams/images/77514.gif,http://skyscraperpage.com/cities/?buildingID=36818,449 ft,2005,2009,38,Building Uses - residential; Structural Types - highrise,"Description
Architect: Yamashita Sekkei

Structural: Taisei Corporation

"
Tokyo,Futako-Tamagawa East 2nd District Redevelopment,http://skyscraperpage.com/diagrams/images/85021.gif,http://skyscraperpage.com/cities/?buildingID=105555,449 ft,2012,2015,30,Building Uses - mixed use - hotel - office - parking garage - fitness center; Structural Types - highrise; Architectural Style - modern,
Tokyo,Otemachi Nomura Building,http://skyscraperpage.com/diagrams/images/82711.gif,http://skyscraperpage.com/cities/?buildingID=22010,453 ft,null,1997,27,Building Uses - office; Structural Types - highrise - landing pad,
Tokyo,Tokyo Times Tower,http://skyscraperpage.com/diagrams/images/39995.gif,http://skyscraperpage.com/cities/?buildingID=28628,454 ft,null,2004,40,"Building Uses - residential; Structural Types - highrise; Materials - glass - steel - concrete, reinforced",
Tokyo,World City Towers Aqua Tower,http://skyscraperpage.com/diagrams/images/71296.gif,http://skyscraperpage.com/cities/?buildingID=36815,455 ft,2003,2006,41,Building Uses - residential; Structural Types - highrise,"Description
Architect: Shimizu Corporation

Structural: Shimizu Corporation, P.S. Mitsubishi Construction Co. Ltd., Seibu Construction Co. Ltd.

"
Tokyo,Keio Plaza Hotel South Building,http://skyscraperpage.com/diagrams/images/21924.gif,http://skyscraperpage.com/cities/?buildingID=22009,455 ft,null,1980,35,Building Uses - hotel; Structural Types - highrise; Architectural Style - modern,
