city,name,img,building_page-href,height_ft,date_start,date_end,floors,tags,,country
Miami,Mint at Riverfront,http://skyscraperpage.com/diagrams/images/41565.gif,http://skyscraperpage.com/cities/?buildingID=42578,631,2006,2009,55,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern,"
- Architect: Revuelta Vega Leon

",null
Miami,Infinity at Brickell,http://skyscraperpage.com/diagrams/images/63694.gif,http://skyscraperpage.com/cities/?buildingID=32339,630,2005,2008,52,Building Uses - residential - office - parking garage - retail; Structural Types - highrise; Architectural Style - postmodern,,null
Miami,Miami Tower,http://skyscraperpage.com/diagrams/images/41788.gif,http://skyscraperpage.com/cities/?buildingID=727,625,1980,1986,47,Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - modern; Materials - glass,,null
Miami,Marinablue,http://skyscraperpage.com/diagrams/images/62885.gif,http://skyscraperpage.com/cities/?buildingID=34552,615,2004,2007,57,Building Uses - residential - office - parking garage - fitness center; Structural Types - highrise; Architectural Style - modern; Materials - glass,"
- Above the parking garage will be a swimming pool and a landscapped tropical garden.

",null
Miami,Plaza on Brickell I,http://skyscraperpage.com/diagrams/images/86537.gif,http://skyscraperpage.com/cities/?buildingID=34554,610,2005,2007,56,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern - postmodern,"
• Architect: Nichols Brosch Wurst Wolf & Associates

",null
Miami,Icon Brickell South Tower,http://skyscraperpage.com/diagrams/images/62991.gif,http://skyscraperpage.com/cities/?buildingID=37412,586,2006,2008,58,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern,"
Architect: Arquitectonica

Developer: Related Group of Florida

",null
Miami,Icon Brickell North Tower,http://skyscraperpage.com/diagrams/images/62987.gif,http://skyscraperpage.com/cities/?buildingID=37410,586,2006,2008,58,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern,"
Architect: Arquitectonica

Developer: Related Group of Florida

",null
Miami,Ten Museum Park,http://skyscraperpage.com/diagrams/images/49050.gif,http://skyscraperpage.com/cities/?buildingID=34555,585,2005,2007,50,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern,"
Architect: Chad Oppenheim Architecture + Design

",null
Miami,Quantum on the Bay South Tower,http://skyscraperpage.com/diagrams/images/30695.gif,http://skyscraperpage.com/cities/?buildingID=24326,554,2005,2008,51,Building Uses - residential - office - parking garage - retail; Structural Types - highrise; Architectural Style - modern,"
Architect: Nichols Brosch Sandoval & Associates, Inc.

",null
Miami,50 Biscayne,http://skyscraperpage.com/diagrams/images/63312.gif,http://skyscraperpage.com/cities/?buildingID=34556,554,2005,2007,55,Building Uses - mixed use - hotel - office - parking garage - residential - restaurant - retail - fitness center; Structural Types - highrise; Architectural Style - postmodern,"
Built on the site of the once-proposed Biscayne Center - http://skyscraperpage.com/cities/?buildingID=8328

",null
Miami,Opera Tower,http://skyscraperpage.com/diagrams/images/52503.gif,http://skyscraperpage.com/cities/?buildingID=12191,543,2005,2007,56,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,,null
Miami,1450 Brickell,http://skyscraperpage.com/diagrams/images/63311.gif,http://skyscraperpage.com/cities/?buildingID=41087,540,2006,2009,40,Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - structural expressionism,"
Architects: Bermello, Ajamil & Partners, Inc.

",null
Miami,Everglades on the Bay - North Tower,http://skyscraperpage.com/diagrams/images/32789.gif,http://skyscraperpage.com/cities/?buildingID=36133,538,2005,2008,49,Building Uses - residential - parking garage - retail - fitness center; Structural Types - highrise; Architectural Style - postmodern,,null
Miami,Everglades on the Bay - South Tower,http://skyscraperpage.com/diagrams/images/32788.gif,http://skyscraperpage.com/cities/?buildingID=36134,538,2005,2008,49,Building Uses - residential - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - postmodern,"
- Architect: Fullerton-Diaz Architects, Inc.

",null
Miami,Jade at Brickell Bay,http://skyscraperpage.com/diagrams/images/25317.gif,http://skyscraperpage.com/cities/?buildingID=9779,528,2002,2004,48,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern,,null
Miami,Plaza on Brickell Tower 2,http://skyscraperpage.com/diagrams/images/31236.gif,http://skyscraperpage.com/cities/?buildingID=12336,525,2005,2007,48,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern,,null
Miami,Santa Maria,http://skyscraperpage.com/diagrams/images/63838.gif,http://skyscraperpage.com/cities/?buildingID=1028,520,null,1997,51,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel,"
Architect: Revuelta Vega Leon

",null
Miami,The Ivy,http://skyscraperpage.com/diagrams/images/38664.gif,http://skyscraperpage.com/cities/?buildingID=41089,512,2005,2008,45,Building Uses - residential - parking garage - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass,,null
Miami,Stephen P. Clark Center,http://skyscraperpage.com/diagrams/images/62816.gif,http://skyscraperpage.com/cities/?buildingID=756,510,null,1985,28,Building Uses - office; Structural Types - highrise; Architectural Style - modern,,null
Miami,Wind,http://skyscraperpage.com/diagrams/images/38405.gif,http://skyscraperpage.com/cities/?buildingID=37939,501,2005,2008,41,Building Uses - residential - parking garage - fitness center; Structural Types - highrise; Architectural Style - modern; Materials - glass - stucco,"
- Architect: Revuelta Vega Leon



- Developer: Neo Concepts

",null
Miami,One Biscayne Tower,http://skyscraperpage.com/diagrams/images/25052.gif,http://skyscraperpage.com/cities/?buildingID=3066,492,1969,1973,40,Building Uses - office - garden - parking garage - restaurant - retail - fitness center; Structural Types - highrise - pole; Architectural Style - international,"
Architect: Praga Associates

",null
Miami,Espirito Santo Plaza,http://skyscraperpage.com/diagrams/images/63310.gif,http://skyscraperpage.com/cities/?buildingID=849,487,2000,2004,36,Building Uses - mixed use - hotel - office - parking garage - restaurant - retail - fitness center; Structural Types - highrise; Architectural Style - modern,,null
Miami,Miami Center,http://skyscraperpage.com/diagrams/images/22879.gif,http://skyscraperpage.com/cities/?buildingID=755,484,1981,1983,34,Building Uses - office - restaurant - retail - fitness center; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel,"
Architect: Pietro Belluschi

Owner: Crescent Real Estate Equities Company 

Tenant: Citigroup

",null
Miami,Asia,http://skyscraperpage.com/diagrams/images/34012.gif,http://skyscraperpage.com/cities/?buildingID=37711,483,2005,2007,36,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - postmodern,,null
Miami,Avenue Brickell Tower,http://skyscraperpage.com/diagrams/images/36631.gif,http://skyscraperpage.com/cities/?buildingID=37453,480,2005,2007,47,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - postmodern,,null
Miami,Three Tequesta Point,http://skyscraperpage.com/diagrams/images/3152.gif,http://skyscraperpage.com/cities/?buildingID=3154,480,1999,2001,46,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - postmodern,,null
Miami,Latitude on the River Condominium,http://skyscraperpage.com/diagrams/images/36144.gif,http://skyscraperpage.com/cities/?buildingID=37259,476,2004,2007,44,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,"
- Architect: Arquitectonica



- Developer: EA Fish Associates

",null
Miami,W Hotel,http://skyscraperpage.com/diagrams/images/62986.gif,http://skyscraperpage.com/cities/?buildingID=39024,465,2006,2008,50,Building Uses - mixed use - hotel - parking garage - residential - restaurant - retail; Structural Types - highrise; Architectural Style - modern,"
Architect: Arquitectonica

Developer: Related Group of Florida

",null
Miami,One Miami East Tower,http://skyscraperpage.com/diagrams/images/63689.gif,http://skyscraperpage.com/cities/?buildingID=69865,460,2003,2005,44,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern,"
Architect: Arquitectonica

",null
Miami,701 Brickell,http://skyscraperpage.com/diagrams/images/63691.gif,http://skyscraperpage.com/cities/?buildingID=2471,450,null,1986,33,Building Uses - office; Structural Types - highrise; Architectural Style - modern,,null
Miami,One Miami West Tower,http://skyscraperpage.com/diagrams/images/63693.gif,http://skyscraperpage.com/cities/?buildingID=69864,449,2003,2005,45,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern,"
Architect: Arquitectonica

",null
Miami,Met 1,http://skyscraperpage.com/diagrams/images/36504.gif,http://skyscraperpage.com/cities/?buildingID=41676,440,2004,2007,40,Building Uses - residential - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - postmodern,"
Architect: Nichols Brosch Wurst Wolfe & Asociates

Developer: MDM Development Group

",null
Miami,The Loft 2,http://skyscraperpage.com/diagrams/images/32270.gif,http://skyscraperpage.com/cities/?buildingID=34560,433,2005,2007,35,Building Uses - residential - parking garage - station; Structural Types - highrise - hole; Architectural Style - postmodern,"
The Metromover passes through this building.

",null
Miami,Mellon Financial Center,http://skyscraperpage.com/diagrams/images/1022.gif,http://skyscraperpage.com/cities/?buildingID=1024,430,null,2000,31,Building Uses - office - parking garage - retail; Structural Types - highrise; Architectural Style - postmodern,"
Architect: Nichols Brosch Sandoval and Associates

",null
Miami,550 Brickell 2,http://skyscraperpage.com/diagrams/images/63652.gif,http://skyscraperpage.com/cities/?buildingID=37936,426,null,2008,42,Building Uses - residential - parking garage - restaurant - retail - fitness center; Structural Types - highrise; Architectural Style - postmodern,,null
Miami,550 Brickell 1,http://skyscraperpage.com/diagrams/images/34070.gif,http://skyscraperpage.com/cities/?buildingID=37937,426,null,2008,42,Building Uses - residential - parking garage - retail - fitness center; Structural Types - highrise; Architectural Style - postmodern,,null
Miami,Blue on the Bay,http://skyscraperpage.com/diagrams/images/20005.gif,http://skyscraperpage.com/cities/?buildingID=17916,425,2003,2005,36,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern; Materials - glass,,null
Miami,1800 Club,http://skyscraperpage.com/diagrams/images/22950.gif,http://skyscraperpage.com/cities/?buildingID=12274,424,2004,2007,40,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - postmodern,"
Architect - Bermello, Ajamil & Partners Inc.

Owner - BCOM Inc.

",null
Miami,Vue at Brickell,http://skyscraperpage.com/diagrams/images/15342.gif,http://skyscraperpage.com/cities/?buildingID=12294,423,2002,2004,37,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern,,null
Miami,The Mark on Brickell,http://skyscraperpage.com/diagrams/images/13770.gif,http://skyscraperpage.com/cities/?buildingID=5208,420,null,2001,36,Building Uses - residential - parking garage - restaurant; Structural Types - highrise; Architectural Style - postmodern,,null
Miami,Axis at Brickell Village Tower 2,http://skyscraperpage.com/diagrams/images/63339.gif,http://skyscraperpage.com/cities/?buildingID=37415,418,2005,2008,40,Building Uses - residential - parking garage - retail - fitness center; Structural Types - highrise; Architectural Style - modern; Materials - glass,,null
Miami,Axis at Brickell Village Tower 1,http://skyscraperpage.com/diagrams/images/63338.gif,http://skyscraperpage.com/cities/?buildingID=37416,418,2005,2008,40,Building Uses - residential - parking garage - retail - fitness center; Structural Types - highrise; Architectural Style - modern; Materials - glass,,null
Miami,The Club at Brickell Bay,http://skyscraperpage.com/diagrams/images/30093.gif,http://skyscraperpage.com/cities/?buildingID=12162,411,2002,2004,42,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - postmodern,"
Architect: The Corradino Group Architects

",null
Miami,Two Tequesta Point,http://skyscraperpage.com/diagrams/images/4899.gif,http://skyscraperpage.com/cities/?buildingID=4901,410,null,1999,40,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - postmodern,,null
Miami,Courthouse Center,http://skyscraperpage.com/diagrams/images/14062.gif,http://skyscraperpage.com/cities/?buildingID=10263,404,null,1986,30,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - concrete,,null
Miami,The Palace,http://skyscraperpage.com/diagrams/images/63695.gif,http://skyscraperpage.com/cities/?buildingID=10264,400,1979,1982,42,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,,null
Miami,Oakwood Miami,http://skyscraperpage.com/diagrams/images/5224.gif,http://skyscraperpage.com/cities/?buildingID=5226,381,null,1998,32,Building Uses - mixed use - hotel - residential; Structural Types - highrise; Architectural Style - postmodern,,null
Miami,Museum Tower,http://skyscraperpage.com/diagrams/images/25051.gif,http://skyscraperpage.com/cities/?buildingID=10266,377,null,1986,29,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - glass,,null
Miami,Skyline on Brickell,http://skyscraperpage.com/diagrams/images/30075.gif,http://skyscraperpage.com/cities/?buildingID=12171,376,2002,2004,34,Building Uses - residential; Structural Types - highrise,,null
Miami,SunTrust International Center,http://skyscraperpage.com/diagrams/images/3091.gif,http://skyscraperpage.com/cities/?buildingID=3093,374,null,1973,31,Building Uses - office; Structural Types - highrise,,null
Miami,Brickell Bay Tower,http://skyscraperpage.com/diagrams/images/74513.gif,http://skyscraperpage.com/cities/?buildingID=10267,371,null,1985,30,Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - postmodern,,null
Miami,Bristol Tower,http://skyscraperpage.com/diagrams/images/4373.gif,http://skyscraperpage.com/cities/?buildingID=4375,371,null,1994,41,Building Uses - residential; Structural Types - highrise,"
Architect: Revuelta Vega Leon

",null
Miami,Bay Parc Plaza,http://skyscraperpage.com/diagrams/images/20983.gif,http://skyscraperpage.com/cities/?buildingID=10268,367,null,2000,39,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,,null
Miami,Miami-Dade County Courthouse,http://skyscraperpage.com/diagrams/images/1021.gif,http://skyscraperpage.com/cities/?buildingID=1023,365,1925,1928,28,Building Uses - courthouse - office; Structural Types - highrise; Architectural Style - neo-classical; Materials - terra cotta - granite,"
- Architect: A Ten Eyck Brown and August Geiger

",null
Miami,1221 Brickell Building,http://skyscraperpage.com/diagrams/images/71671.gif,http://skyscraperpage.com/cities/?buildingID=3756,364,null,1986,27,Building Uses - office; Structural Types - highrise,,null
Miami,New World Tower,http://skyscraperpage.com/diagrams/images/71672.gif,http://skyscraperpage.com/cities/?buildingID=10272,358,null,1965,30,Building Uses - office; Structural Types - highrise; Architectural Style - international; Materials - glass,,null
Miami,Midtown Tower Four,http://skyscraperpage.com/diagrams/images/40415.gif,http://skyscraperpage.com/cities/?buildingID=41679,350,2005,2008,33,Building Uses - residential - parking garage - retail; Structural Types - highrise; Architectural Style - modern,"
- Architect: Nichols Brosch Sandoval & Associates, Inc.



- Developer: Bayrock Group LLC

",null
Miami,Grovenor House,http://skyscraperpage.com/diagrams/images/77984.gif,http://skyscraperpage.com/cities/?buildingID=12234,341,2004,2006,31,Building Uses - residential; Structural Types - highrise; Architectural Style - modern,"
- Architect: Revuelta Vega Leon

",null
Miami,Hotel InterContinental Miami,http://skyscraperpage.com/diagrams/images/29582.gif,http://skyscraperpage.com/cities/?buildingID=10269,336,1980,1982,34,Building Uses - hotel - restaurant - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel,"
- The 35 Story Hotel InterContinental Miami overlooks Biscayne Bay and is close to Miami Beach and adjacent to The Bayside Marketplace.

",null
Miami,Brickell Bayview Center,http://skyscraperpage.com/diagrams/images/75517.gif,http://skyscraperpage.com/cities/?buildingID=10277,328,null,1986,33,Building Uses - office; Structural Types - highrise; Architectural Style - modern,,null
Miami,One Brickell Square,http://skyscraperpage.com/diagrams/images/2462.gif,http://skyscraperpage.com/cities/?buildingID=2464,328,null,1986,33,Building Uses - office; Structural Types - highrise,,null
Miami,The Imperial,http://skyscraperpage.com/diagrams/images/63351.gif,http://skyscraperpage.com/cities/?buildingID=12337,306,1979,1983,31,Building Uses - residential; Structural Types - highrise,,null
Miami,DuPont Building,http://skyscraperpage.com/diagrams/images/82491.gif,http://skyscraperpage.com/cities/?buildingID=12184,285,1937,1938,16,Building Uses - office; Structural Types - highrise; Architectural Style - art deco,,null
Miami,Freedom Tower,http://skyscraperpage.com/diagrams/images/80406.gif,http://skyscraperpage.com/cities/?buildingID=12341,256,null,1925,17,Building Uses - office; Structural Types - highrise,,null
Miami,United States Courthouse,http://skyscraperpage.com/diagrams/images/32784.gif,http://skyscraperpage.com/cities/?buildingID=12179,246,2002,2005,14,Building Uses - courthouse; Structural Types - highrise,,null
Miami,Congress Building,http://skyscraperpage.com/diagrams/images/82523.gif,http://skyscraperpage.com/cities/?buildingID=12226,225,null,1922,19,Building Uses - residential; Structural Types - highrise,,null
Miami,Riande Continental Bayside Hotel,http://skyscraperpage.com/diagrams/images/82490.gif,http://skyscraperpage.com/cities/?buildingID=12185,175,1925,1926,17,Building Uses - hotel; Structural Types - highrise,,null
Miami Beach,Green Diamond,http://skyscraperpage.com/diagrams/images/68137.gif,http://skyscraperpage.com/cities/?buildingID=2503,559,null,2000,44,Building Uses - residential - garden - parking garage - fitness center; Structural Types - highrise; Architectural Style - postmodern,,null
Miami Beach,Blue Diamond,http://skyscraperpage.com/diagrams/images/68138.gif,http://skyscraperpage.com/cities/?buildingID=2506,559,null,2000,44,Building Uses - residential - garden - parking garage - fitness center; Structural Types - highrise; Architectural Style - postmodern,,null
Miami Beach,Akoya,http://skyscraperpage.com/diagrams/images/67869.gif,http://skyscraperpage.com/cities/?buildingID=3604,492,null,2004,47,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern,,null
Miami Beach,Portofino Tower,http://skyscraperpage.com/diagrams/images/1416.gif,http://skyscraperpage.com/cities/?buildingID=1418,484,null,1997,44,Building Uses - residential - garden - parking garage - fitness center; Structural Types - highrise; Architectural Style - postmodern,"
Architect: Sieger-Suarez Architectural Partnership

",null
Miami Beach,Continuum on South Beach I,http://skyscraperpage.com/diagrams/images/58539.gif,http://skyscraperpage.com/cities/?buildingID=5723,471,2000,2002,40,Building Uses - residential - garden - parking garage - restaurant - fitness center; Structural Types - highrise; Architectural Style - modern,,null
Miami Beach,ICON at South Beach,http://skyscraperpage.com/diagrams/images/68136.gif,http://skyscraperpage.com/cities/?buildingID=11951,423,2003,2004,42,Building Uses - residential - garden - parking garage - restaurant - retail - fitness center; Structural Types - highrise; Architectural Style - modern,,null
Miami Beach,Murano Grande at Portofino,http://skyscraperpage.com/diagrams/images/21010.gif,http://skyscraperpage.com/cities/?buildingID=10039,407,2001,2003,37,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - postmodern,,null
Miami Beach,Murano,http://skyscraperpage.com/diagrams/images/20386.gif,http://skyscraperpage.com/cities/?buildingID=10040,402,2000,2002,37,Building Uses - residential - garden - parking garage; Structural Types - highrise; Architectural Style - postmodern,,null
Miami Beach,Carillon Residences North Tower,http://skyscraperpage.com/diagrams/images/58540.gif,http://skyscraperpage.com/cities/?buildingID=11954,397,2004,2008,39,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,,null
Miami Beach,The Setai Hotel & Residences,http://skyscraperpage.com/diagrams/images/62915.gif,http://skyscraperpage.com/cities/?buildingID=10041,386,2001,2003,38,Building Uses - residential; Structural Types - highrise; Architectural Style - postmodern,,null
Miami Beach,The Waverly,http://skyscraperpage.com/diagrams/images/28330.gif,http://skyscraperpage.com/cities/?buildingID=10042,358,null,2001,36,Building Uses - residential; Structural Types - highrise; Architectural Style - postmodern,"
Architect: Arquitectonica

",null
Miami Beach,La Gorce Palace,http://skyscraperpage.com/diagrams/images/67900.gif,http://skyscraperpage.com/cities/?buildingID=12051,345,null,1996,34,Building Uses - residential; Structural Types - highrise,,null
Miami Beach,The Yacht Club,http://skyscraperpage.com/diagrams/images/36374.gif,http://skyscraperpage.com/cities/?buildingID=10043,341,1998,1999,33,Building Uses - residential; Structural Types - highrise,,null
Miami Beach,Flamingo Resort Residences III,http://skyscraperpage.com/diagrams/images/67873.gif,http://skyscraperpage.com/cities/?buildingID=11796,338,null,2001,32,Building Uses - residential; Structural Types - highrise; Architectural Style - postmodern,,null
Miami Beach,The Floridian Apartments,http://skyscraperpage.com/diagrams/images/67906.gif,http://skyscraperpage.com/cities/?buildingID=10044,337,null,1997,33,Building Uses - residential; Structural Types - highrise,"
Architect: Cohen Freedman Encinosa Associates

",null
Miami Beach,Bentley Bay South Tower,http://skyscraperpage.com/diagrams/images/31166.gif,http://skyscraperpage.com/cities/?buildingID=11933,259,2000,2005,26,Building Uses - residential; Structural Types - highrise,,null
Miami Beach,Cipriani Ocean Resort & Club,http://skyscraperpage.com/diagrams/images/82568.gif,http://skyscraperpage.com/cities/?buildingID=12068,174,null,1948,14,Building Uses - hotel; Structural Types - highrise,,null
Miami Beach,,,,,,,,,,null
Milwaukee,Hilton Milwaukee City Center,http://skyscraperpage.com/diagrams/images/41623.gif,http://skyscraperpage.com/cities/?buildingID=2657,630,null,1927,25,Building Uses - hotel; Structural Types - highrise,"
Architect: Holabird and Roche



http://wireless2.fcc.gov/UlsApp/AsrSearch/asrRegistration.jsp?regKey=618258

",null
Milwaukee,US Bank Center,http://skyscraperpage.com/diagrams/images/73750.gif,http://skyscraperpage.com/cities/?buildingID=4625,601,null,1973,42,Building Uses - office; Structural Types - highrise - cross brace - sign; Architectural Style - international; Materials - glass - aluminium,"
- This has been the tallest building in the state of Wisconsin since its completion in 1973.



- The exterior of this building is composed of 66% glass with a total of 5,000 windows.



- The site of this building slopes 15' from Michigan Street up to Wisconsin Avenue.



- The building is constructed in such a way, that a twin tower can be added over the expansive, two-story lobby that extends outward from the building.

",null
Milwaukee,Northwestern Mutual Tower,http://skyscraperpage.com/diagrams/images/74583.gif,http://skyscraperpage.com/cities/?buildingID=30309,550,2014,null,33,Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - modern,,null
Milwaukee,100 East Wisconsin,http://skyscraperpage.com/diagrams/images/37878.gif,http://skyscraperpage.com/cities/?buildingID=740,549,null,1989,37,Building Uses - office; Structural Types - highrise; Architectural Style - postmodern,"
- Architect: LS3P Associates



The design of the building is a nod to the Pabst Building, which stood on the site until 1980, at which point it was dismantled over structural concerns.

",null
Milwaukee,Sandburg Hall North,http://skyscraperpage.com/diagrams/images/19746.gif,http://skyscraperpage.com/cities/?buildingID=3655,482,null,1971,26,Building Uses - residential - communication; Structural Types - highrise - truss tower,"
Architect: Schuett-Mochon Architects



http://wireless2.fcc.gov/UlsApp/AsrSearch/asrRegistration.jsp?regKey=2620178

",null
Milwaukee,University Club Tower,http://skyscraperpage.com/diagrams/images/37879.gif,http://skyscraperpage.com/cities/?buildingID=17989,446,2004,2007,35,Building Uses - residential - parking garage - fitness center; Structural Types - highrise; Architectural Style - postmodern; Materials - glass - limestone - aluminium - granite - concrete,"
- Architects: Skidmore Owings and Merrill / Kahler Slater Architects Inc.



- This tower has no designated 13th floor, so it really only has 35 above-ground floors.

",null
Milwaukee,Milwaukee Center,http://skyscraperpage.com/diagrams/images/37883.gif,http://skyscraperpage.com/cities/?buildingID=741,426,null,1989,28,Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - postmodern,,null
Milwaukee,411 East Wisconsin Center,http://skyscraperpage.com/diagrams/images/39538.gif,http://skyscraperpage.com/cities/?buildingID=742,408,null,1985,30,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - concrete,"
- Architect: Harry Weese Associates

",null
Milwaukee,Milwaukee City Hall,http://skyscraperpage.com/diagrams/images/37977.gif,http://skyscraperpage.com/cities/?buildingID=744,393,1883,1895,15,Building Uses - city hall; Structural Types - highrise - tower; Architectural Style - renaissance revival; Materials - stone - brick,"
- Architect: Henry C. Koch & Company



- At the time of its completion, the tallest building in the world until the completion of the Park Row Building, in New York, four years later.

",null
Milwaukee,777 North Van Buren,http://skyscraperpage.com/diagrams/images/83717.gif,http://skyscraperpage.com/cities/?buildingID=107032,387,2016,null,34,Building Uses - residential - parking garage - retail - fitness center; Structural Types - highrise; Architectural Style - modern,,null
Milwaukee,Kilbourn Tower,http://skyscraperpage.com/diagrams/images/40685.gif,http://skyscraperpage.com/cities/?buildingID=3679,385,2003,2005,33,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete,"
- Architect: La Dallman Architects

",null
Milwaukee,The Moderne,http://skyscraperpage.com/diagrams/images/76984.gif,http://skyscraperpage.com/cities/?buildingID=68622,348,2010,2012,30,Building Uses - residential - parking garage - retail; Structural Types - highrise; Architectural Style - postmodern,"
Architect: Rinka Chung Architecture Inc.

Developer: Rick Barrett

",null
Milwaukee,Northwestern Mutual Tower,http://skyscraperpage.com/diagrams/images/71213.gif,http://skyscraperpage.com/cities/?buildingID=743,347,null,1990,19,Building Uses - office; Structural Types - highrise,"
Architect: Affiliated Engineers

",null
Milwaukee,Hyatt Regency,http://skyscraperpage.com/diagrams/images/744.gif,http://skyscraperpage.com/cities/?buildingID=746,322,null,1980,18,Building Uses - hotel; Structural Types - highrise,"
Architect: Py-Vavra Architects and Engineers

",null
Milwaukee,1000 North Water Street,http://skyscraperpage.com/diagrams/images/8750.gif,http://skyscraperpage.com/cities/?buildingID=2653,300,null,1991,16,Building Uses - office; Structural Types - highrise,"
Architect: Harwood K Smith and Partners

",null
Milwaukee,Bank One Plaza,http://skyscraperpage.com/diagrams/images/5887.gif,http://skyscraperpage.com/cities/?buildingID=2150,288,null,1961,22,Building Uses - office; Structural Types - highrise,"
Architect: Harrison Abramovitz and Abbe

",null
Milwaukee,Allen-Bradley ClockTower,http://skyscraperpage.com/diagrams/images/9211.gif,http://skyscraperpage.com/cities/?buildingID=3206,282,null,1962,17,Building Uses - office; Structural Types - highrise - clock,,null
Milwaukee,606 Building,http://skyscraperpage.com/diagrams/images/39490.gif,http://skyscraperpage.com/cities/?buildingID=17993,280,1928,1930,22,Building Uses - residential; Structural Types - highrise; Architectural Style - art deco - streamline moderne; Materials - steel - marble - granite - concrete,,null
Milwaukee,Marshall & Ilsley Bank Building,http://skyscraperpage.com/diagrams/images/12072.gif,http://skyscraperpage.com/cities/?buildingID=2148,276,null,1969,21,Building Uses - office; Structural Types - highrise,"
Architect: Grasswold Johnson Wagner Isley

",null
Milwaukee,BayView Terrace,http://skyscraperpage.com/diagrams/images/5888.gif,http://skyscraperpage.com/cities/?buildingID=2244,274,null,1964,25,Building Uses - residential; Structural Types - highrise,"
Architect: Rasche Schroeder Spransy and Associates

",null
Milwaukee,Regency House,http://skyscraperpage.com/diagrams/images/23269.gif,http://skyscraperpage.com/cities/?buildingID=5043,266,null,1969,27,Building Uses - residential; Structural Types - highrise,"
Architect: Hillman, Vagnieres & Associates

",null
Milwaukee,Juneau Village Apartments I,http://skyscraperpage.com/diagrams/images/18823.gif,http://skyscraperpage.com/cities/?buildingID=2151,264,null,1965,27,Building Uses - residential; Structural Types - highrise,"
Architect: Solomon Cordwell Buenz and Associates

",null
Milwaukee,833 East Michigan,http://skyscraperpage.com/diagrams/images/83777.gif,http://skyscraperpage.com/cities/?buildingID=57051,259,null,null,18,Building Uses - office - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - modern,"
Architect: Kahler Slater  - http://www.kahlerslater.com/

Developer: Irgens Development Partners

",null
Milwaukee,633 Building,http://skyscraperpage.com/diagrams/images/39514.gif,http://skyscraperpage.com/cities/?buildingID=1483,252,null,1962,20,Building Uses - office; Structural Types - highrise; Architectural Style - modern; Materials - concrete,"
- Architect: Robert Lee Hall & Associates

",null
Milwaukee,Locust Court Apartments,http://skyscraperpage.com/diagrams/images/6557.gif,http://skyscraperpage.com/cities/?buildingID=6559,250,null,null,24,Building Uses - residential; Structural Types - highrise,,null
Milwaukee,Arlington Court Apartments,http://skyscraperpage.com/diagrams/images/6558.gif,http://skyscraperpage.com/cities/?buildingID=6560,250,null,null,24,Building Uses - residential; Structural Types - highrise,,null
Milwaukee,Wisconsin Gas Building,http://skyscraperpage.com/diagrams/images/2065.gif,http://skyscraperpage.com/cities/?buildingID=2067,249,null,1930,20,Building Uses - office; Structural Types - highrise,"
Architect: Eschweiler and Eschweiler

",null
